person_id,record_date,age,experience_years,unit_id,role,role_difficulty_score,duty_hours,overtime_hours,shift_type,night_shift,consecutive_work_days,consecutive_night_shifts,leave_requested,leave_days,leave_type,leave_approved,days_since_last_leave,deployment_status,deployment_duration_days,recent_deployment,transfer_event,days_since_transfer,deployment_hardship_score,sleep_hours,sleep_quality,mood_score,stress_score,fatigue_score,help_requested,avg_duty_hours_30d,night_shifts_30d,leave_days_30d,leave_requests_30d,leave_frequency,duty_hours_deviation,sleep_deviation,stress_deviation,mood_deviation,leave_deviation,night_shift_deviation,workload_deviation,wellness_trend,stress_trend,sleep_trend,risk_probability,risk_score,risk_category,contributing_factors,factor_impacts,factor_directions,recommendations,recommendation_reasons,model_version,prediction_timestamp,welfare_concern_30d
P0045,2026-02-05,34,8,UNIT-02,Junior Officer,40,7.0,0.1,Rotating,0,5,0,0,0,None,0,59,Deployed,21,0,0,401,57.8,6.6,6,6,6,5,0,7.48,0,0,0,0.0,-0.56,-0.64,1.4,-1.0,21.0,-0.4,-0.58,Declining,Declining,Declining,0.671,67,HIGH,Leave gap | Deployment hardship | Mood decline | Sleep decline,36 | 15 | 8 | 8,Increasing | High | Declining | Declining,Consider leave/recovery review | Wellness check-in focused on sleep and recovery | Review deployment welfare support,Prolonged gap since last leave taken | Sleep duration/quality declining from baseline | High deployment hardship score,synthetic-model-v1,2026-02-06 01:00:00,0
P0045,2026-02-12,34,8,UNIT-02,Junior Officer,40,6.7,1.0,Day,0,4,0,0,0,None,0,66,Deployed,28,0,0,408,60.0,6.8,7,6,6,3,0,7.32,0,0,0,0.0,-0.77,-0.33,1.17,-0.83,24.5,-0.33,0.12,Declining,Declining,Declining,0.41,41,MODERATE,Leave gap | Deployment hardship | Mood decline | Sleep decline,25 | 9 | 4 | 2,Increasing | High | Declining | Declining,Consider leave/recovery review | Wellness check-in focused on sleep and recovery | Review deployment welfare support,Prolonged gap since last leave taken | Sleep duration/quality declining from baseline | High deployment hardship score,synthetic-model-v1,2026-02-13 02:00:00,0
P0045,2026-02-19,34,8,UNIT-02,Junior Officer,40,6.1,0.1,Day,0,5,0,1,7,Casual,1,7,Deployed,35,0,0,415,63.5,6.7,6,7,6,4,0,6.93,0,7,1,0.25,-1.26,-0.39,1.0,0.29,-38.0,-0.29,-1.4,Improving,Stable,Stable,0.522,52,MODERATE,Deployment hardship | Sleep decline,41 | 11,High | Declining,Wellness check-in focused on sleep and recovery | Review deployment welfare support,Sleep duration/quality declining from baseline | High deployment hardship score,synthetic-model-v1,2026-02-20 02:00:00,0
P0045,2026-02-26,34,8,UNIT-02,Junior Officer,40,6.8,0.0,Day,0,5,0,0,0,None,0,14,Not Deployed,0,0,0,422,42.4,6.9,7,5,7,5,0,6.65,0,7,1,0.25,-0.4,-0.14,1.88,-1.75,-26.25,-0.25,-0.62,Declining,Declining,Stable,0.442,44,MODERATE,Mood decline | Deployment hardship,31 | 14,Declining | High,Routine monitoring,No significant risk indicators detected this period,synthetic-model-v1,2026-02-27 03:00:00,0
P0045,2026-03-05,34,8,UNIT-02,Junior Officer,40,5.6,0.6,Rotating,1,5,2,0,0,None,0,21,Not Deployed,0,0,0,429,28.1,6.2,7,6,6,4,0,6.3,1,7,1,0.25,-1.56,-0.82,0.67,-0.56,-16.33,0.78,-1.16,Stable,Stable,Declining,0.478,48,MODERATE,Sleep decline | Mood decline,35 | 13,Declining | Declining,Wellness check-in focused on sleep and recovery,Sleep duration/quality declining from baseline,synthetic-model-v1,2026-03-06 03:00:00,0
P0046,2026-01-01,30,5,UNIT-04,Junior Officer,40,13.1,1.6,Day,0,4,0,0,0,None,0,18,Not Deployed,0,0,0,208,9.6,7.5,7,8,4,2,0,13.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Stable,Stable,Stable,0.493,49,MODERATE,Average duty hours,49,Increasing,Workload review,Duty hours elevated relative to personal baseline,synthetic-model-v1,2026-01-02 05:00:00,0
P0046,2026-01-08,30,5,UNIT-04,Junior Officer,40,13.2,1.9,Day,0,5,0,0,0,None,0,25,Not Deployed,0,0,0,215,15.8,6.9,7,6,4,3,0,13.15,0,0,0,0.0,0.1,-0.6,0.0,-2.0,7.0,0.0,0.4,Declining,Stable,Declining,0.495,50,MODERATE,Average duty hours | Mood decline | Sleep decline,31 | 13 | 6,Increasing | Declining | Declining,Workload review | Wellness check-in focused on sleep and recovery,Duty hours elevated relative to personal baseline | Sleep duration/quality declining from baseline,synthetic-model-v1,2026-01-09 01:00:00,0
P0046,2026-01-15,30,5,UNIT-04,Junior Officer,40,13.7,2.4,Day,0,4,0,0,0,None,0,32,Not Deployed,0,0,0,222,14.9,8.1,9,8,3,2,0,13.33,0,0,0,0.0,0.55,0.9,-1.0,1.0,10.5,0.0,1.2,Improving,Improving,Improving,0.397,40,MODERATE,Average duty hours | Leave gap,34 | 5,Increasing | Increasing,Workload review,Duty hours elevated relative to personal baseline,synthetic-model-v1,2026-01-16 05:00:00,1
P0046,2026-01-22,30,5,UNIT-04,Junior Officer,40,12.9,3.2,Day,0,5,0,0,0,None,0,39,Not Deployed,0,0,0,229,15.9,7.4,8,7,4,3,0,13.22,0,0,0,0.0,-0.43,-0.1,0.33,-0.33,14.0,0.0,0.8,Improving,Stable,Improving,0.383,38,MODERATE,Average duty hours | Leave gap | Mood decline,26 | 10 | 2,Increasing | Increasing | Declining,Workload review | Consider leave/recovery review,Duty hours elevated relative to personal baseline | Prolonged gap since last leave taken,synthetic-model-v1,2026-01-23 02:00:00,1
P0046,2026-01-29,30,5,UNIT-04,Junior Officer,40,13.1,4.3,Day,0,5,0,0,0,None,0,46,Not Deployed,0,0,0,236,13.2,7.9,7,8,5,3,0,13.22,0,0,0,0.0,-0.12,0.43,1.25,0.75,17.5,0.0,1.9,Declining,Declining,Stable,0.352,35,MODERATE,Average duty hours | Leave gap,22 | 13,Increasing | Increasing,Workload review | Consider leave/recovery review,Duty hours elevated relative to personal baseline | Prolonged gap since last leave taken,synthetic-model-v1,2026-01-30 05:00:00,1
P0046,2026-02-05,30,5,UNIT-04,Junior Officer,40,12.8,3.3,Day,0,5,0,0,0,None,0,53,Not Deployed,0,0,0,243,12.2,7.8,7,7,5,3,0,13.12,0,0,0,0.0,-0.4,0.24,1.0,-0.4,21.0,0.0,0.22,Declining,Declining,Improving,0.459,46,MODERATE,Average duty hours | Leave gap | Mood decline,24 | 20 | 2,Increasing | Increasing | Declining,Workload review | Consider leave/recovery review,Duty hours elevated relative to personal baseline | Prolonged gap since last leave taken,synthetic-model-v1,2026-02-06 01:00:00,1
P0046,2026-02-12,30,5,UNIT-04,Junior Officer,40,13.6,2.7,Night,1,5,2,0,0,None,0,60,Not Deployed,0,0,0,250,12.4,7.4,7,7,5,4,0,13.1,1,0,0,0.0,0.47,-0.2,0.83,-0.33,24.5,1.0,0.38,Declining,Stable,Declining,0.59,59,HIGH,Average duty hours | Leave gap | Mood decline,32 | 25 | 2,Increasing | Increasing | Declining,Workload review | Consider leave/recovery review,Duty hours elevated relative to personal baseline | Prolonged gap since last leave taken,synthetic-model-v1,2026-02-13 01:00:00,1
P0046,2026-02-19,30,5,UNIT-04,Junior Officer,40,13.5,3.3,Night,1,5,3,0,0,None,0,67,Not Deployed,0,0,0,257,11.3,6.9,6,5,7,5,0,13.25,2,0,0,0.0,0.3,-0.67,2.71,-2.29,28.0,0.86,0.83,Declining,Declining,Declining,0.636,64,HIGH,Leave gap | Average duty hours | Mood decline | Sleep decline | Night-duty frequency,23 | 23 | 10 | 4 | 3,Increasing | Increasing | Declining | Declining | Increasing,Workload review | Consider leave/recovery review | Wellness check-in focused on sleep and recovery,Duty hours elevated relative to personal baseline | Prolonged gap since last leave taken | Sleep duration/quality declining from baseline,synthetic-model-v1,2026-02-20 01:00:00,0
P0046,2026-02-26,30,5,UNIT-04,Junior Officer,40,13.2,2.3,Night,1,4,4,0,0,None,0,74,Not Deployed,0,0,0,264,13.6,7.1,7,6,7,5,0,13.27,3,0,0,0.0,-0.04,-0.39,2.38,-1.0,31.5,0.75,-0.57,Declining,Declining,Declining,0.478,48,MODERATE,Leave gap | Average duty hours | Night-duty frequency | Mood decline | Sleep decline,21 | 16 | 5 | 3 | 2,Increasing | Increasing | Increasing | Declining | Declining,Workload review | Review night-duty schedule | Consider leave/recovery review | Wellness check-in focused on sleep and recovery,Duty hours elevated relative to personal baseline | Frequent night shifts in the past 30 days | Prolonged gap since last leave taken | Sleep duration/quality declining from baseline,synthetic-model-v1,2026-02-27 02:00:00,0
P0046,2026-03-05,30,5,UNIT-04,Junior Officer,40,13.6,3.1,Night,1,4,5,0,0,None,0,81,Not Deployed,0,0,0,271,17.8,6.4,6,5,7,5,0,13.48,4,0,0,0.0,0.37,-1.04,2.11,-1.89,35.0,0.67,0.69,Stable,Stable,Declining,0.673,67,HIGH,Leave gap | Average duty hours | Night-duty frequency | Mood decline | Sleep decline,26 | 20 | 8 | 7 | 6,Increasing | Increasing | Increasing | Declining | Declining,Workload review | Review night-duty schedule | Consider leave/recovery review | Wellness check-in focused on sleep and recovery,Duty hours elevated relative to personal baseline | Frequent night shifts in the past 30 days | Prolonged gap since last leave taken | Sleep duration/quality declining from baseline,synthetic-model-v1,2026-03-06 05:00:00,0
P0047,2026-01-01,31,8,UNIT-03,Junior Officer,40,9.6,1.1,Night,1,5,1,0,0,None,0,19,Not Deployed,0,0,0,124,13.6,8.1,7,7,5,3,0,9.6,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Stable,Stable,Stable,0.267,27,LOW,Average duty hours,27,Increasing,Workload review,Duty hours elevated relative to personal baseline,synthetic-model-v1,2026-01-02 03:00:00,0
P0047,2026-01-08,31,8,UNIT-03,Junior Officer,40,7.3,0.4,Day,0,5,0,0,0,None,0,26,Not Deployed,0,0,0,131,13.1,8.4,8,8,5,4,0,8.45,1,0,0,0.0,-2.3,0.3,0.0,1.0,7.0,-1.0,-3.0,Improving,Stable,Improving,0.51,51,MODERATE,Leave gap,51,Increasing,Routine monitoring,No significant risk indicators detected this period,synthetic-model-v1,2026-01-09 01:00:00,0
P0047,2026-01-15,31,8,UNIT-03,Junior Officer,40,8.2,0.0,Day,0,4,0,1,1,Casual,1,7,Not Deployed,0,0,0,138,12.8,8.8,6,6,5,3,0,8.37,1,1,1,0.33,-0.25,0.55,0.0,-1.5,-15.5,-0.5,-1.0,Declining,Stable,Improving,0.358,36,MODERATE,Mood decline,36,Declining,Routine monitoring,No significant risk indicators detected this period,synthetic-model-v1,2026-01-16 04:00:00,0
P0047,2026-01-22,31,8,UNIT-03,Junior Officer,40,7.6,1.1,Day,0,5,0,0,0,None,0,14,Not Deployed,0,0,1,0,13.4,8.3,7,7,6,4,0,8.17,1,1,1,0.25,-0.77,-0.13,1.0,0.0,-3.33,-0.33,-0.17,Declining,Declining,Stable,0.374,37,MODERATE,Recent transfer,37,Increasing,Routine monitoring,No significant risk indicators detected this period,synthetic-model-v1,2026-01-23 03:00:00,0
P0047,2026-01-29,31,8,UNIT-03,Junior Officer,40,8.9,1.5,Day,0,6,0,0,0,None,0,21,Not Deployed,0,0,0,7,13.3,8.8,8,6,5,3,0,8.0,0,1,1,0.25,0.73,0.4,-0.25,-1.0,4.5,-0.25,1.58,Improving,Stable,Stable,0.505,50,MODERATE,Mood decline | Average duty hours,26 | 25,Declining | Increasing,Routine monitoring,No significant risk indicators detected this period,synthetic-model-v1,2026-01-30 04:00:00,0
P0047,2026-02-05,31,8,UNIT-03,Junior Officer,40,7.2,0.8,Day,0,6,0,0,0,None,0,28,Not Deployed,0,0,0,14,13.0,8.8,7,7,5,4,0,7.98,0,1,1,0.25,-1.12,0.32,-0.2,0.2,10.6,-0.2,-1.14,Stable,Improving,Improving,0.489,49,MODERATE,Leave gap,49,Increasing,Routine monitoring,No significant risk indicators detected this period,synthetic-model-v1,2026-02-06 04:00:00,0
P0047,2026-02-12,31,8,UNIT-03,Junior Officer,40,6.7,0.0,Rotating,0,7,0,0,0,None,0,35,Not Deployed,0,0,0,21,11.5,7.8,8,6,4,3,0,7.6,0,0,0,0.0,-1.43,-0.73,-1.17,-0.83,15.83,-0.17,-2.25,Stable,Improving,Declining,0.424,42,MODERATE,Leave gap | Sleep decline | Mood decline,17 | 15 | 11,Increasing | Declining | Declining,Wellness check-in focused on sleep and recovery,Sleep duration/quality declining from baseline,synthetic-model-v1,2026-02-13 04:00:00,0
P0047,2026-02-19,31,8,UNIT-03,Junior Officer,40,6.8,0.9,Rotating,1,8,2,0,0,None,0,42,Not Deployed,0,0,0,28,15.7,7.3,6,6,5,3,0,7.4,1,0,0,0.0,-1.13,-1.13,0.0,-0.71,20.57,0.86,-0.93,Declining,Stable,Declining,0.648,65,HIGH,Leave gap | Sleep decline | Consecutive work days | Mood decline,25 | 20 | 12 | 8,Increasing | Declining | Increasing | Declining,Consider leave/recovery review | Wellness check-in focused on sleep and recovery,Prolonged gap since last leave taken | Sleep duration/quality declining from baseline,synthetic-model-v1,2026-02-20 01:00:00,0
P0047,2026-02-26,31,8,UNIT-03,Junior Officer,40,6.9,0.7,Day,0,8,1,0,0,None,0,49,Not Deployed,0,0,0,35,13.9,8.0,8,6,5,3,0,6.9,1,0,0,0.0,-0.89,-0.29,0.0,-0.62,25.0,-0.25,-0.91,Stable,Declining,Stable,0.502,50,MODERATE,Leave gap | Consecutive work days | Mood decline | Sleep decline,29 | 10 | 6 | 5,Increasing | Increasing | Declining | Declining,Consider leave/recovery review,Prolonged gap since last leave taken,synthetic-model-v1,2026-02-27 03:00:00,0
P0047,2026-03-05,31,8,UNIT-03,Junior Officer,40,6.2,0.2,Day,0,8,0,0,0,None,0,56,Not Deployed,0,0,0,42,18.3,8.9,8,7,5,4,0,6.65,1,0,0,0.0,-1.49,0.64,0.0,0.44,29.22,-0.22,-2.01,Improving,Stable,Improving,0.421,42,MODERATE,Leave gap | Consecutive work days,33 | 9,Increasing | Increasing,Consider leave/recovery review,Prolonged gap since last leave taken,synthetic-model-v1,2026-03-06 04:00:00,0
P0048,2026-01-01,27,4,UNIT-06,Field Officer,55,8.2,0.3,Day,0,4,0,0,0,None,0,25,Not Deployed,0,0,0,510,15.7,6.6,7,6,6,4,0,8.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Stable,Stable,Stable,0.53,53,MODERATE,Overall workload,53,Stable,Routine monitoring,No significant risk indicators detected this period,synthetic-model-v1,2026-01-02 03:00:00,0
P0048,2026-01-08,27,4,UNIT-06,Field Officer,55,7.8,0.0,Day,0,4,0,0,0,None,0,32,Not Deployed,0,0,0,517,13.1,7.7,7,7,5,3,0,8.0,0,0,0,0.0,-0.4,1.1,-1.0,1.0,7.0,0.0,-0.7,Improving,Improving,Improving,0.401,40,MODERATE,Leave gap,40,Increasing,Routine monitoring,No significant risk indicators detected this period,synthetic-model-v1,2026-01-09 05:00:00,1
P0048,2026-01-15,27,4,UNIT-06,Field Officer,55,7.7,0.6,Day,0,3,0,0,0,None,0,39,Not Deployed,0,0,0,524,14.1,7.4,8,7,6,4,0,7.9,0,0,0,0.0,-0.3,0.25,0.5,0.5,10.5,0.0,0.15,Improving,Stable,Improving,0.604,60,HIGH,Leave gap,60,Increasing,Consider leave/recovery review,Prolonged gap since last leave taken,synthetic-model-v1,2026-01-16 05:00:00,1
P0048,2026-01-22,27,4,UNIT-06,Field Officer,55,8.2,1.2,Day,0,2,0,0,0,None,0,46,Not Deployed,0,0,0,531,8.5,6.8,6,5,7,5,0,7.98,0,0,0,0.0,0.3,-0.43,1.33,-1.67,14.0,0.0,1.2,Declining,Declining,Declining,0.599,60,HIGH,Leave gap | Mood decline | Sleep decline | Average duty hours,30 | 19 | 7 | 3,Increasing | Declining | Declining | Increasing,Consider leave/recovery review | Wellness check-in focused on sleep and recovery,Prolonged gap since last leave taken | Sleep duration/quality declining from baseline,synthetic-model-v1,2026-01-23 05:00:00,0
P0048,2026-01-29,27,4,UNIT-06,Field Officer,55,8.0,0.9,Day,0,1,0,0,0,None,0,53,Deployed,7,1,0,538,45.1,7.4,7,6,6,4,0,7.92,0,0,0,0.0,0.03,0.27,0.0,-0.25,17.5,0.0,0.4,Declining,Stable,Stable,0.574,57,HIGH,Leave gap | Recent deployment | Deployment hardship | Average duty hours,34 | 14 | 9 | 1,Increasing | Increasing | High | Increasing,Consider leave/recovery review,Prolonged gap since last leave taken,synthetic-model-v1,2026-01-30 02:00:00,1
P0048,2026-02-05,27,4,UNIT-06,Field Officer,55,9.1,0.7,Day,0,1,0,0,0,None,0,60,Deployed,14,0,0,545,62.4,7.7,6,4,8,6,0,8.25,0,0,0,0.0,1.12,0.52,2.0,-2.2,21.0,0.0,1.22,Declining,Declining,Improving,0.587,59,HIGH,Leave gap | Mood decline | Deployment hardship | Average duty hours | Fatigue level,24 | 12 | 11 | 8 | 4,Increasing | Declining | High | Increasing | Increasing,Workload review | Consider leave/recovery review | Review deployment welfare support,Duty hours elevated relative to personal baseline | Prolonged gap since last leave taken | High deployment hardship score,synthetic-model-v1,2026-02-06 03:00:00,1
P0048,2026-02-12,27,4,UNIT-06,Field Officer,55,8.6,0.0,Day,0,1,0,0,0,None,0,67,Deployed,21,0,0,552,64.4,7.1,5,4,8,5,0,8.48,0,0,0,0.0,0.43,-0.17,1.67,-1.83,24.5,0.0,-0.18,Declining,Declining,Declining,0.683,68,HIGH,Leave gap | Deployment hardship | Mood decline | Average duty hours,37 | 15 | 13 | 3,Increasing | High | Declining | Increasing,Consider leave/recovery review | Review deployment welfare support,Prolonged gap since last leave taken | High deployment hardship score,synthetic-model-v1,2026-02-13 05:00:00,0
P0048,2026-02-19,27,4,UNIT-06,Field Officer,55,7.2,0.0,Day,0,2,0,0,0,None,0,74,Not Deployed,0,0,0,559,42.1,7.2,4,4,8,5,0,8.23,0,0,0,0.0,-1.03,-0.04,1.43,-1.57,28.0,0.0,-1.56,Declining,Stable,Declining,0.651,65,HIGH,Leave gap | Mood decline | Deployment hardship,47 | 12 | 6,Increasing | Declining | High,Consider leave/recovery review,Prolonged gap since last leave taken,synthetic-model-v1,2026-02-20 02:00:00,1
P0048,2026-02-26,27,4,UNIT-06,Field Officer,55,8.7,0.2,Night,1,3,1,0,0,None,0,81,Not Deployed,0,0,0,566,28.4,6.6,6,5,9,6,0,8.4,1,0,0,0.0,0.6,-0.64,2.25,-0.38,31.5,1.0,0.34,Improving,Declining,Declining,0.652,65,HIGH,Leave gap | Sleep decline | Fatigue level | Average duty hours | Mood decline,47 | 6 | 5 | 4 | 3,Increasing | Declining | Increasing | Increasing | Declining,Consider leave/recovery review | Wellness check-in focused on sleep and recovery,Prolonged gap since last leave taken | Sleep duration/quality declining from baseline,synthetic-model-v1,2026-02-27 04:00:00,0
P0048,2026-03-05,27,4,UNIT-06,Field Officer,55,8.5,0.1,Night,1,4,3,0,0,None,0,88,Not Deployed,0,0,0,573,20.6,6.4,5,4,9,6,0,8.25,2,0,0,0.0,0.33,-0.77,2.0,-1.33,35.0,0.89,-0.0,Stable,Declining,Declining,0.711,71,HIGH,Leave gap | Mood decline | Sleep decline | Night-duty frequency | Fatigue level,47 | 8 | 7 | 4 | 4,Increasing | Declining | Declining | Increasing | Increasing,Consider leave/recovery review | Wellness check-in focused on sleep and recovery,Prolonged gap since last leave taken | Sleep duration/quality declining from baseline,synthetic-model-v1,2026-03-06 02:00:00,1
P0049,2026-01-01,22,1,UNIT-06,Junior Officer,40,7.7,0.5,Day,0,8,0,1,3,Emergency,1,7,Not Deployed,0,0,0,363,11.3,8.1,8,7,5,3,0,7.7,0,3,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Stable,Stable,Stable,0.451,45,MODERATE,Consecutive work days,45,Increasing,Routine monitoring,No significant risk indicators detected this period,synthetic-model-v1,2026-01-02 01:00:00,1
P0049,2026-01-08,22,1,UNIT-06,Junior Officer,40,7.8,1.2,Day,0,9,0,0,0,None,0,14,Not Deployed,0,0,0,370,15.6,7.6,6,5,6,4,0,7.75,0,3,1,0.5,0.1,-0.5,1.0,-2.0,7.0,0.0,0.8,Declining,Declining,Declining,0.492,49,MODERATE,Mood decline | Consecutive work days | Sleep decline | Average duty hours,23 | 17 | 9 | 1,Declining | Increasing | Declining | Increasing,Wellness check-in focused on sleep and recovery,Sleep duration/quality declining from baseline,synthetic-model-v1,2026-01-09 02:00:00,0
P0049,2026-01-15,22,1,UNIT-06,Junior Officer,40,7.5,0.4,Day,0,9,0,0,0,None,0,21,Not Deployed,0,0,0,377,15.9,7.1,6,6,6,5,0,7.67,0,3,1,0.33,-0.25,-0.75,0.5,0.0,10.5,0.0,-0.7,Declining,Declining,Declining,0.399,40,MODERATE,Consecutive work days | Sleep decline,23 | 17,Increasing | Declining,Wellness check-in focused on sleep and recovery,Sleep duration/quality declining from baseline,synthetic-model-v1,2026-01-16 05:00:00,0
P0049,2026-01-22,22,1,UNIT-06,Junior Officer,40,6.1,0.0,Day,0,9,0,0,0,None,0,28,Not Deployed,0,0,0,384,10.4,8.2,6,5,6,4,0,7.28,0,3,1,0.25,-1.57,0.6,0.33,-1.0,14.0,0.0,-2.27,Stable,Stable,Improving,0.449,45,MODERATE,Consecutive work days | Mood decline | Leave gap,22 | 15 | 7,Increasing | Declining | Increasing,Routine monitoring,No significant risk indicators detected this period,synthetic-model-v1,2026-01-23 05:00:00,0
P0049,2026-01-29,22,1,UNIT-06,Junior Officer,40,5.5,0.0,Day,0,8,0,0,0,None,0,35,Not Deployed,0,0,0,391,14.0,8.4,7,7,5,3,0,6.72,0,0,0,0.0,-1.78,0.65,-0.75,1.25,17.5,0.0,-2.3,Improving,Improving,Improving,0.383,38,MODERATE,Leave gap | Consecutive work days,21 | 17,Increasing | Increasing,Routine monitoring,No significant risk indicators detected this period,synthetic-model-v1,2026-01-30 05:00:00,1
P0049,2026-02-05,22,1,UNIT-06,Junior Officer,40,5.8,1.0,Day,0,8,0,1,2,Casual,1,7,Not Deployed,0,0,0,398,13.1,7.6,6,6,6,4,0,6.22,0,2,1,0.25,-1.12,-0.28,0.4,0.0,-14.0,0.0,-0.54,Improving,Stable,Declining,0.499,50,MODERATE,Consecutive work days | Sleep decline,33 | 17,Increasing | Declining,Routine monitoring,No significant risk indicators detected this period,synthetic-model-v1,2026-02-06 02:00:00,0
P0049,2026-02-12,22,1,UNIT-06,Junior Officer,40,6.6,1.2,Day,0,8,0,0,0,None,0,14,Not Deployed,0,0,0,405,16.5,7.2,6,6,7,5,0,6.0,0,2,1,0.25,-0.13,-0.63,1.33,0.0,-4.67,0.0,0.55,Declining,Declining,Declining,0.561,56,HIGH,Consecutive work days | Sleep decline,29 | 27,Increasing | Declining,Wellness check-in focused on sleep and recovery,Sleep duration/quality declining from baseline,synthetic-model-v1,2026-02-13 04:00:00,0
P0049,2026-02-19,22,1,UNIT-06,Junior Officer,40,7.0,0.0,Day,0,7,0,0,0,None,0,21,Not Deployed,0,0,0,412,17.8,6.9,6,4,7,5,0,6.22,0,2,1,0.25,0.29,-0.84,1.14,-2.0,3.0,0.0,-0.33,Declining,Declining,Declining,0.531,53,MODERATE,Mood decline | Sleep decline | Average duty hours,31 | 19 | 3,Declining | Declining | Increasing,Wellness check-in focused on sleep and recovery,Sleep duration/quality declining from baseline,synthetic-model-v1,2026-02-20 02:00:00,0
P0049,2026-02-26,22,1,UNIT-06,Junior Officer,40,8.5,0.8,Day,0,7,0,0,0,None,0,28,Not Deployed,0,0,0,419,12.4,7.9,7,6,7,4,0,6.98,0,2,1,0.25,1.75,0.26,1.0,0.25,9.62,0.0,2.01,Improving,Stable,Improving,0.513,51,MODERATE,Average duty hours | Leave gap,37 | 14,Increasing | Increasing,Workload review,Duty hours elevated relative to personal baseline,synthetic-model-v1,2026-02-27 01:00:00,0
P0049,2026-03-05,22,1,UNIT-06,Junior Officer,40,7.0,0.1,Day,0,6,0,0,0,None,0,35,Not Deployed,0,0,0,426,12.2,8.3,7,5,6,3,0,7.28,0,0,0,0.0,0.06,0.63,-0.11,-0.78,15.56,0.0,-0.41,Improving,Improving,Improving,0.463,46,MODERATE,Leave gap | Mood decline | Average duty hours,28 | 17 | 1,Increasing | Declining | Increasing,Routine monitoring,No significant risk indicators detected this period,synthetic-model-v1,2026-03-06 02:00:00,0
P0050,2026-01-01,37,7,UNIT-10,Command Officer,85,9.7,1.5,Day,0,5,0,0,0,None,0,44,Not Deployed,0,0,0,30,22.0,5.9,6,7,5,4,0,9.7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Stable,Stable,Stable,0.572,57,HIGH,Leave gap | Average duty hours | Role difficulty | Sleep decline,27 | 14 | 11 | 6,Increasing | Increasing | High | Declining,Workload review | Consider leave/recovery review | Wellness check-in focused on sleep and recovery,Duty hours elevated relative to personal baseline | Prolonged gap since last leave taken | Sleep duration/quality declining from baseline,synthetic-model-v1,2026-01-02 01:00:00,0
